Time,NodeId,NodeType,Throughput_Mbps,Latency_ms,PacketLoss_Rate,Jitter_ms,SignalStrength_dBm,CPU_Usage,Memory_Usage,Buffer_Occupancy,Active_Links,Neighbor_Count,Link_Utilization,Critical_Load,Normal_Load,Energy_Level,X_Position,Y_Position,Z_Position,Operational_Status,Voltage_Level,Power_Stability,Degradation_Level,Fault_Severity
140.000,12,distribution,70.000,29.000,0.014,2.900,-68.000,53.000,40.000,77.000,3,3,62.000,31.000,62.000,95.333,-24.454,5.198,0.000,1,215.000,0.957,0.000,0.000
140.000,13,distribution,44.000,20.000,0.013,4.000,-80.000,46.000,73.000,25.000,3,3,50.000,12.000,66.000,95.333,-24.454,-5.198,0.000,1,224.000,0.953,0.000,0.000
140.000,14,distribution,68.000,29.000,0.010,2.900,-61.000,44.000,72.000,40.000,3,3,54.000,11.000,54.000,95.333,-20.225,-14.695,0.000,1,216.000,0.954,0.000,0.000
140.000,15,distribution,76.000,15.000,0.013,3.500,-85.000,73.000,79.000,48.000,3,3,62.000,21.000,47.000,95.333,-12.500,-21.651,0.000,1,217.000,0.954,0.000,0.000
140.000,16,distribution,77.000,33.000,0.012,5.300,-64.000,40.000,64.000,28.000,3,3,37.000,17.000,64.000,95.333,-2.613,-24.863,0.000,1,220.000,0.955,0.000,0.000
140.000,17,distribution,69.000,32.000,0.013,4.200,-73.000,32.000,56.000,27.000,3,3,46.000,21.000,70.000,95.333,7.725,-23.776,0.000,1,222.000,0.953,0.000,0.000
140.000,18,distribution,67.000,16.000,0.010,3.600,-89.000,58.000,42.000,24.000,3,3,65.000,38.000,46.000,95.333,16.728,-18.579,0.000,1,210.000,0.958,0.000,0.000
140.000,19,distribution,59.000,22.000,0.008,6.200,-86.000,52.000,57.000,69.000,3,3,58.000,30.000,73.000,95.333,22.839,-10.168,0.000,1,226.000,0.951,0.000,0.000
140.000,20,access,13.520,168.533,0.279,17.853,-81.000,55.000,42.000,71.000,1,1,57.000,21.000,69.000,95.333,-0.043,-34.365,0.000,1,190.680,0.849,0.533,0.533
140.000,21,access,30.000,37.000,0.015,4.700,-77.000,56.000,65.000,51.000,1,1,70.000,31.000,55.000,95.333,69.939,27.469,0.000,1,210.000,0.953,0.000,0.000
140.000,22,access,39.000,50.000,0.025,7.000,-69.000,38.000,61.000,39.000,1,1,69.000,12.000,54.000,95.333,48.003,-12.872,0.000,1,219.000,0.956,0.000,0.000
140.000,23,access,21.000,41.000,0.023,4.100,-81.000,72.000,56.000,64.000,1,1,61.000,35.000,42.000,95.333,50.284,36.859,0.000,1,214.000,0.955,0.000,0.000
140.000,24,access,26.000,36.000,0.015,7.600,-69.000,69.000,66.000,77.000,1,1,61.000,15.000,65.000,95.333,-32.558,73.391,0.000,1,217.000,0.953,0.000,0.000
140.000,25,access,12.000,44.000,0.017,7.400,-73.000,45.000,75.000,60.000,1,1,51.000,16.000,75.000,95.333,-16.745,-59.145,0.000,1,217.000,0.950,0.000,0.000
140.000,26,access,39.000,28.000,0.016,4.800,-73.000,42.000,61.000,26.000,1,1,79.000,22.000,47.000,95.333,-65.730,16.011,0.000,1,224.000,0.955,0.000,0.000
140.000,27,access,25.000,55.000,0.018,8.500,-66.000,34.000,70.000,78.000,1,1,35.000,25.000,73.000,95.333,-37.397,56.216,0.000,1,210.000,0.957,0.000,0.000
140.000,28,access,30.000,55.000,0.026,7.500,-61.000,78.000,74.000,49.000,1,1,72.000,27.000,41.000,95.333,1.242,42.877,0.000,1,218.000,0.952,0.000,0.000
140.000,29,access,35.000,25.000,0.020,2.500,-70.000,61.000,57.000,59.000,1,1,56.000,13.000,54.000,95.333,-43.836,0.684,0.000,1,228.000,0.953,0.000,0.000
140.000,30,access,18.000,38.000,0.021,6.800,-71.000,47.000,51.000,53.000,1,1,55.000,23.000,72.000,95.333,-48.724,-7.165,0.000,1,213.000,0.959,0.000,0.000
140.000,31,access,19.000,47.000,0.026,6.700,-63.000,36.000,52.000,28.000,1,1,61.000,14.000,42.000,95.333,-0.977,72.721,0.000,1,228.000,0.953,0.000,0.000
140.000,32,access,31.000,38.000,0.028,5.800,-70.000,62.000,40.000,59.000,1,1,65.000,23.000,48.000,95.333,40.148,10.730,0.000,1,224.000,0.959,0.000,0.000
140.000,33,access,37.000,37.000,0.015,7.700,-74.000,47.000,54.000,57.000,1,1,41.000,18.000,55.000,95.333,66.170,33.385,0.000,1,210.000,0.951,0.000,0.000
140.000,34,access,35.000,36.000,0.017,6.600,-65.000,69.000,54.000,74.000,1,1,76.000,36.000,59.000,95.333,15.792,-6.187,0.000,1,219.000,0.950,0.000,0.000
140.000,35,access,18.000,27.000,0.024,3.700,-61.000,51.000,53.000,44.000,1,1,48.000,17.000,63.000,95.333,31.896,21.447,0.000,1,224.000,0.956,0.000,0.000
140.000,36,access,32.000,47.000,0.015,4.700,-61.000,59.000,72.000,61.000,1,1,69.000,27.000,40.000,95.333,-14.983,66.764,0.000,1,212.000,0.952,0.000,0.000
140.000,37,access,36.000,58.000,0.018,9.800,-80.000,67.000,63.000,26.000,1,1,50.000,16.000,59.000,95.333,44.102,-74.754,0.000,1,212.000,0.952,0.000,0.000
140.000,38,access,24.000,52.000,0.027,5.200,-88.000,52.000,44.000,41.000,1,1,35.000,35.000,52.000,95.333,37.624,71.157,0.000,1,221.000,0.955,0.000,0.000
140.000,39,access,37.000,47.000,0.014,4.700,-69.000,78.000,72.000,34.000,1,1,69.000,12.000,71.000,95.333,-26.588,72.716,0.000,1,214.000,0.959,0.000,0.000
140.000,40,access,34.000,35.000,0.023,5.500,-82.000,39.000,41.000,79.000,1,1,71.000,39.000,52.000,95.333,71.934,-37.770,0.000,1,210.000,0.950,0.000,0.000
140.000,41,access,16.000,42.000,0.017,8.200,-60.000,41.000,50.000,20.000,1,1,31.000,31.000,40.000,95.333,19.526,64.890,0.000,1,211.000,0.955,0.000,0.000
140.000,42,access,33.000,30.000,0.019,6.000,-70.000,32.000,45.000,52.000,1,1,79.000,19.000,54.000,95.333,-14.497,15.265,0.000,1,218.000,0.958,0.000,0.000
140.000,43,access,12.000,38.000,0.015,4.800,-66.000,37.000,75.000,53.000,1,1,43.000,25.000,64.000,95.333,4.280,5.968,0.000,1,222.000,0.950,0.000,0.000
140.000,44,access,25.000,47.000,0.015,5.700,-72.000,58.000,51.000,51.000,1,1,53.000,21.000,43.000,95.333,-67.892,-63.777,0.000,1,227.000,0.959,0.000,0.000
140.000,45,access,20.000,31.000,0.014,5.100,-80.000,45.000,51.000,20.000,1,1,39.000,37.000,40.000,95.333,16.058,-69.488,0.000,1,229.000,0.950,0.000,0.000
140.000,46,access,26.000,43.000,0.015,5.300,-61.000,33.000,78.000,70.000,1,1,56.000,30.000,71.000,95.333,33.596,60.510,0.000,1,213.000,0.957,0.000,0.000
140.000,47,access,17.000,58.000,0.026,9.800,-76.000,63.000,70.000,68.000,1,1,52.000,10.000,76.000,95.333,-12.622,-12.602,0.000,1,220.000,0.958,0.000,0.000
140.000,48,access,13.000,48.000,0.015,5.800,-75.000,30.000,64.000,75.000,1,1,43.000,27.000,60.000,95.333,46.948,49.533,0.000,1,222.000,0.955,0.000,0.000
140.000,49,access,23.000,50.000,0.026,5.000,-69.000,69.000,65.000,28.000,1,1,38.000,14.000,53.000,95.333,44.929,-10.507,0.000,1,216.000,0.953,0.000,0.000
150.000,0,core,831.000,9.000,0.002,0.900,-84.000,35.000,44.000,71.000,4,4,68.000,10.000,72.000,95.000,0.000,0.000,0.000,1,211.000,0.950,0.000,0.000
150.000,1,core,855.000,12.000,0.002,2.200,-62.000,53.000,67.000,25.000,4,4,78.000,16.000,67.000,95.000,50.000,0.000,0.000,1,212.000,0.957,0.000,0.000
150.000,2,core,735.000,11.000,0.002,4.100,-86.000,66.000,72.000,36.000,4,4,76.000,38.000,54.000,95.000,-50.000,0.000,0.000,1,221.000,0.959,0.000,0.000
150.000,3,core,701.000,5.000,0.001,4.500,-80.000,41.000,62.000,59.000,4,4,42.000,26.000,42.000,95.000,0.000,50.000,0.000,1,223.000,0.954,0.000,0.000
150.000,4,core,849.000,9.000,0.001,2.900,-74.000,42.000,79.000,34.000,4,4,63.000,37.000,50.000,95.000,0.000,-50.000,0.000,1,218.000,0.953,0.000,0.000
150.000,5,distribution,26.000,162.000,0.414,18.200,-83.000,44.000,77.000,37.000,3,3,43.000,19.000,71.000,95.000,25.000,0.000,0.000,1,178.400,0.831,0.667,0.667
150.000,6,distribution,47.000,23.000,0.008,2.300,-80.000,54.000,43.000,65.000,3,3,51.000,29.000,47.000,95.000,22.839,10.168,0.000,1,224.000,0.950,0.000,0.000
150.000,7,distribution,52.000,30.000,0.005,5.000,-75.000,67.000,71.000,24.000,3,3,49.000,16.000,58.000,95.000,16.728,18.579,0.000,1,229.000,0.956,0.000,0.000
150.000,8,distribution,58.000,21.000,0.009,3.100,-75.000,52.000,57.000,37.000,3,3,77.000,37.000,51.000,95.000,7.725,23.776,0.000,1,217.000,0.957,0.000,0.000
150.000,9,distribution,52.000,19.000,0.009,5.900,-79.000,44.000,68.000,75.000,3,3,72.000,35.000,64.000,95.000,-2.613,24.863,0.000,1,212.000,0.954,0.000,0.000
150.000,10,distribution,45.000,27.000,0.010,5.700,-67.000,66.000,50.000,56.000,3,3,38.000,37.000,79.000,95.000,-12.500,21.651,0.000,1,211.000,0.952,0.000,0.000
150.000,11,distribution,75.000,29.000,0.013,5.900,-79.000,52.000,55.000,55.000,3,3,71.000,36.000,60.000,95.000,-20.225,14.695,0.000,1,225.000,0.957,0.000,0.000
150.000,12,distribution,71.000,27.000,0.009,6.700,-71.000,64.000,72.000,65.000,3,3,47.000,30.000,52.000,95.000,-24.454,5.198,0.000,1,229.000,0.958,0.000,0.000
150.000,13,distribution,40.000,23.000,0.005,4.300,-74.000,66.000,72.000,33.000,3,3,59.000,14.000,67.000,95.000,-24.454,-5.198,0.000,1,227.000,0.957,0.000,0.000
150.000,14,distribution,76.000,34.000,0.013,5.400,-66.000,67.000,73.000,25.000,3,3,56.000,26.000,71.000,95.000,-20.225,-14.695,0.000,1,222.000,0.951,0.000,0.000
150.000,15,distribution,41.000,16.000,0.013,4.600,-61.000,35.000,66.000,49.000,3,3,35.000,32.000,77.000,95.000,-12.500,-21.651,0.000,1,223.000,0.953,0.000,0.000
150.000,16,distribution,69.000,30.000,0.013,4.000,-65.000,73.000,70.000,68.000,3,3,77.000,27.000,46.000,95.000,-2.613,-24.863,0.000,1,223.000,0.953,0.000,0.000
150.000,17,distribution,40.000,19.000,0.009,3.900,-70.000,55.000,60.000,55.000,3,3,54.000,22.000,71.000,95.000,7.725,-23.776,0.000,1,226.000,0.955,0.000,0.000
150.000,18,distribution,42.000,26.000,0.011,2.600,-71.000,38.000,51.000,46.000,3,3,46.000,38.000,40.000,95.000,16.728,-18.579,0.000,1,226.000,0.950,0.000,0.000
150.000,19,distribution,66.000,23.000,0.014,2.300,-89.000,73.000,68.000,56.000,3,3,50.000,20.000,44.000,95.000,22.839,-10.168,0.000,1,215.000,0.956,0.000,0.000
150.000,20,access,12.400,259.667,0.351,27.967,-66.000,37.000,50.000,78.000,1,1,34.000,21.000,48.000,95.000,-0.043,-34.365,0.000,1,170.400,0.831,0.667,0.667
150.000,21,access,35.000,45.000,0.014,4.500,-76.000,69.000,56.000,52.000,1,1,41.000,17.000,45.000,95.000,69.939,27.469,0.000,1,215.000,0.950,0.000,0.000
150.000,22,access,22.000,51.000,0.028,9.100,-60.000,70.000,74.000,49.000,1,1,62.000,20.000,46.000,95.000,48.003,-12.872,0.000,1,212.000,0.950,0.000,0.000
150.000,23,access,32.000,48.000,0.011,7.800,-85.000,52.000,76.000,27.000,1,1,32.000,12.000,59.000,95.000,50.284,36.859,0.000,1,225.000,0.958,0.000,0.000
150.000,24,access,10.000,56.000,0.020,9.600,-66.000,60.000,49.000,66.000,1,1,41.000,29.000,56.000,95.000,-32.558,73.391,0.000,1,220.000,0.952,0.000,0.000
150.000,25,access,15.000,39.000,0.010,7.900,-67.000,58.000,49.000,55.000,1,1,49.000,27.000,77.000,95.000,-16.745,-59.145,0.000,1,217.000,0.957,0.000,0.000
150.000,26,access,25.000,34.000,0.011,5.400,-65.000,36.000,52.000,29.000,1,1,52.000,20.000,71.000,95.000,-65.730,16.011,0.000,1,217.000,0.953,0.000,0.000
150.000,27,access,31.000,46.000,0.022,6.600,-82.000,74.000,54.000,79.000,1,1,68.000,31.000,58.000,95.000,-37.397,56.216,0.000,1,221.000,0.954,0.000,0.000
150.000,28,access,19.000,58.000,0.029,9.800,-73.000,67.000,63.000,46.000,1,1,31.000,28.000,44.000,95.000,1.242,42.877,0.000,1,216.000,0.955,0.000,0.000
150.000,29,access,15.000,58.000,0.027,8.800,-71.000,34.000,61.000,55.000,1,1,33.000,23.000,61.000,95.000,-43.836,0.684,0.000,1,225.000,0.959,0.000,0.000
150.000,30,access,18.000,48.000,0.019,7.800,-70.000,52.000,57.000,37.000,1,1,38.000,20.000,74.000,95.000,-48.724,-7.165,0.000,1,221.000,0.953,0.000,0.000
150.000,31,access,11.000,38.000,0.027,5.800,-61.000,32.000,67.000,51.000,1,1,50.000,10.000,77.000,95.000,-0.977,72.721,0.000,1,221.000,0.953,0.000,0.000
150.000,32,access,24.000,57.000,0.020,5.700,-62.000,39.000,62.000,47.000,1,1,60.000,14.000,59.000,95.000,40.148,10.730,0.000,1,217.000,0.958,0.000,0.000
150.000,33,access,37.000,48.000,0.029,4.800,-87.000,47.000,74.000,62.000,1,1,52.000,15.000,74.000,95.000,66.170,33.385,0.000,1,219.000,0.950,0.000,0.000
150.000,34,access,31.000,33.000,0.027,4.300,-71.000,46.000,40.000,62.000,1,1,56.000,33.000,43.000,95.000,15.792,-6.187,0.000,1,212.000,0.955,0.000,0.000
150.000,35,access,10.000,35.000,0.013,5.500,-70.000,61.000,41.000,20.000,1,1,64.000,21.000,77.000,95.000,31.896,21.447,0.000,1,216.000,0.952,0.000,0.000
150.000,36,access,38.000,58.000,0.021,8.800,-62.000,67.000,47.000,67.000,1,1,58.000,10.000,53.000,95.000,-14.983,66.764,0.000,1,223.000,0.950,0.000,0.000
150.000,37,access,28.000,57.000,0.012,7.700,-84.000,41.000,79.000,68.000,1,1,44.000,29.000,49.000,95.000,44.102,-74.754,0.000,1,213.000,0.956,0.000,0.000
150.000,38,access,27.000,56.000,0.023,6.600,-74.000,72.000,57.000,74.000,1,1,35.000,19.000,41.000,95.000,37.624,71.157,0.000,1,218.000,0.950,0.000,0.000
150.000,39,access,12.000,43.000,0.011,5.300,-67.000,66.000,45.000,65.000,1,1,30.000,21.000,46.000,95.000,-26.588,72.716,0.000,1,222.000,0.954,0.000,0.000
150.000,40,access,29.000,59.000,0.010,5.900,-71.000,44.000,48.000,62.000,1,1,47.000,32.000,46.000,95.000,71.934,-37.770,0.000,1,220.000,0.958,0.000,0.000
150.000,41,access,14.000,58.000,0.021,5.800,-76.000,42.000,59.000,30.000,1,1,74.000,28.000,58.000,95.000,19.526,64.890,0.000,1,225.000,0.959,0.000,0.000
150.000,42,access,29.000,38.000,0.028,3.800,-81.000,62.000,52.000,21.000,1,1,72.000,36.000,67.000,95.000,-14.497,15.265,0.000,1,212.000,0.950,0.000,0.000
150.000,43,access,21.000,55.000,0.015,9.500,-64.000,77.000,47.000,45.000,1,1,64.000,13.000,58.000,95.000,4.280,5.968,0.000,1,225.000,0.956,0.000,0.000
150.000,44,access,35.000,33.000,0.022,6.300,-77.000,63.000,65.000,67.000,1,1,65.000,18.000,70.000,95.000,-67.892,-63.777,0.000,1,224.000,0.953,0.000,0.000
150.000,45,access,18.000,26.000,0.022,2.600,-86.000,54.000,63.000,72.000,1,1,55.000,17.000,61.000,95.000,16.058,-69.488,0.000,1,224.000,0.959,0.000,0.000
150.000,46,access,12.000,44.000,0.015,4.400,-62.000,74.000,74.000,65.000,1,1,59.000,24.000,51.000,95.000,33.596,60.510,0.000,1,227.000,0.952,0.000,0.000
150.000,47,access,36.000,56.000,0.016,9.600,-66.000,68.000,60.000,37.000,1,1,55.000,26.000,41.000,95.000,-12.622,-12.602,0.000,1,224.000,0.953,0.000,0.000
150.000,48,access,28.000,30.000,0.018,6.000,-72.000,48.000,40.000,24.000,1,1,49.000,33.000,41.000,95.000,46.948,49.533,0.000,1,227.000,0.951,0.000,0.000
150.000,49,access,25.000,45.000,0.010,6.500,-75.000,48.000,63.000,68.000,1,1,54.000,21.000,78.000,95.000,44.929,-10.507,0.000,1,221.000,0.951,0.000,0.000
160.000,0,core,797.000,13.000,0.001,3.300,-86.000,30.000,50.000,49.000,4,4,53.000,32.000,78.000,94.667,0.000,0.000,0.000,1,225.000,0.951,0.000,0.000
160.000,1,core,795.000,13.000,0.002,2.300,-61.000,32.000,78.000,74.000,4,4,61.000,33.000,44.000,94.667,50.000,0.000,0.000,1,220.000,0.959,0.000,0.000
160.000,2,core,744.000,8.000,0.002,3.800,-66.000,38.000,53.000,68.000,4,4,42.000,11.000,40.000,94.667,-50.000,0.000,0.000,1,216.000,0.952,0.000,0.000
160.000,3,core,742.000,6.000,0.002,0.600,-67.000,40.000,41.000,26.000,4,4,66.000,34.000,58.000,94.667,0.000,50.000,0.000,1,226.000,0.959,0.000,0.000
160.000,4,core,854.000,5.000,0.002,1.500,-65.000,46.000,54.000,77.000,4,4,34.000,30.000,77.000,94.667,0.000,-50.000,0.000,1,229.000,0.955,0.000,0.000
160.000,5,distribution,7.900,325.000,0.614,36.500,-72.000,55.000,72.000,23.000,3,3,58.000,19.000,73.000,94.667,25.000,0.000,0.000,0,154.700,0.760,1.000,1.000
160.000,6,distribution,61.000,21.000,0.006,5.100,-77.000,48.000,67.000,74.000,3,3,64.000,22.000,50.000,94.667,22.839,10.168,0.000,1,227.000,0.956,0.000,0.000
160.000,7,distribution,50.000,16.000,0.011,4.600,-61.000,30.000,59.000,33.000,3,3,44.000,33.000,51.000,94.667,16.728,18.579,0.000,1,210.000,0.958,0.000,0.000
160.000,8,distribution,48.000,33.000,0.014,3.300,-66.000,44.000,69.000,22.000,3,3,72.000,26.000,62.000,94.667,7.725,23.776,0.000,1,218.000,0.953,0.000,0.000
160.000,9,distribution,40.000,26.000,0.013,5.600,-88.000,52.000,69.000,56.000,3,3,30.000,32.000,48.000,94.667,-2.613,24.863,0.000,1,214.000,0.953,0.000,0.000
160.000,10,distribution,41.000,32.000,0.009,6.200,-64.000,79.000,41.000,37.000,3,3,51.000,27.000,41.000,94.667,-12.500,21.651,0.000,1,214.000,0.958,0.000,0.000
160.000,11,distribution,60.000,16.000,0.009,2.600,-80.000,74.000,62.000,45.000,3,3,53.000,30.000,79.000,94.667,-20.225,14.695,0.000,1,227.000,0.956,0.000,0.000
160.000,12,distribution,72.000,24.000,0.014,4.400,-83.000,32.000,46.000,74.000,3,3,35.000,12.000,53.000,94.667,-24.454,5.198,0.000,1,226.000,0.957,0.000,0.000
160.000,13,distribution,48.000,24.000,0.010,4.400,-80.000,47.000,54.000,36.000,3,3,73.000,36.000,71.000,94.667,-24.454,-5.198,0.000,1,217.000,0.951,0.000,0.000
160.000,14,distribution,45.000,19.000,0.009,4.900,-77.000,73.000,46.000,64.000,3,3,77.000,31.000,58.000,94.667,-20.225,-14.695,0.000,1,228.000,0.953,0.000,0.000
160.000,15,distribution,54.000,20.000,0.010,5.000,-88.000,68.000,72.000,79.000,3,3,45.000,13.000,56.000,94.667,-12.500,-21.651,0.000,1,228.000,0.951,0.000,0.000
160.000,16,distribution,72.000,16.000,0.006,4.600,-74.000,48.000,46.000,78.000,3,3,38.000,13.000,63.000,94.667,-2.613,-24.863,0.000,1,220.000,0.952,0.000,0.000
160.000,17,distribution,54.000,25.000,0.005,3.500,-63.000,44.000,55.000,34.000,3,3,79.000,23.000,42.000,94.667,7.725,-23.776,0.000,1,216.000,0.958,0.000,0.000
160.000,18,distribution,72.000,29.000,0.005,4.900,-78.000,35.000,42.000,43.000,3,3,53.000,27.000,61.000,94.667,16.728,-18.579,0.000,1,227.000,0.952,0.000,0.000
160.000,19,distribution,52.000,22.000,0.005,3.200,-87.000,42.000,62.000,56.000,3,3,59.000,16.000,62.000,94.667,22.839,-10.168,0.000,1,227.000,0.950,0.000,0.000
160.000,20,access,7.360,301.600,0.323,30.160,-75.000,37.000,74.000,27.000,1,1,71.000,25.000,52.000,94.667,-0.043,-34.365,0.000,1,187.780,0.842,0.600,0.600
160.000,21,access,23.000,33.000,0.027,7.300,-89.000,53.000,47.000,71.000,1,1,60.000,16.000,56.000,94.667,69.939,27.469,0.000,1,212.000,0.951,0.000,0.000
160.000,22,access,24.000,44.000,0.015,7.400,-85.000,40.000,64.000,72.000,1,1,37.000,39.000,51.000,94.667,48.003,-12.872,0.000,1,210.000,0.956,0.000,0.000
160.000,23,access,34.000,58.000,0.012,5.800,-77.000,59.000,70.000,48.000,1,1,71.000,11.000,64.000,94.667,50.284,36.859,0.000,1,229.000,0.950,0.000,0.000
160.000,24,access,10.000,50.000,0.014,8.000,-71.000,68.000,71.000,59.000,1,1,41.000,26.000,41.000,94.667,-32.558,73.391,0.000,1,226.000,0.951,0.000,0.000
160.000,25,access,14.600,75.000,0.052,10.500,-84.000,33.000,54.000,66.000,1,1,30.000,21.000,55.000,94.667,-16.745,-59.145,0.000,1,211.680,0.938,0.067,0.067
160.000,26,access,20.000,31.000,0.028,6.100,-79.000,49.000,77.000,60.000,1,1,30.000,18.000,40.000,94.667,-65.730,16.011,0.000,1,212.000,0.955,0.000,0.000
160.000,27,access,31.000,34.000,0.011,6.400,-89.000,52.000,44.000,50.000,1,1,47.000,38.000,63.000,94.667,-37.397,56.216,0.000,1,229.000,0.951,0.000,0.000
160.000,28,access,21.000,39.000,0.013,4.900,-75.000,30.000,40.000,63.000,1,1,38.000,19.000,44.000,94.667,1.242,42.877,0.000,1,214.000,0.951,0.000,0.000
160.000,29,access,25.000,44.000,0.014,6.400,-77.000,62.000,66.000,48.000,1,1,72.000,25.000,42.000,94.667,-43.836,0.684,0.000,1,225.000,0.951,0.000,0.000
160.000,30,access,26.000,25.000,0.021,6.500,-80.000,54.000,58.000,61.000,1,1,72.000,35.000,51.000,94.667,-48.724,-7.165,0.000,1,216.000,0.950,0.000,0.000
160.000,31,access,12.000,58.000,0.012,9.800,-82.000,49.000,45.000,43.000,1,1,47.000,24.000,57.000,94.667,-0.977,72.721,0.000,1,211.000,0.955,0.000,0.000
160.000,32,access,23.000,39.000,0.019,3.900,-88.000,79.000,51.000,69.000,1,1,43.000,23.000,75.000,94.667,40.148,10.730,0.000,1,221.000,0.956,0.000,0.000
160.000,33,access,13.000,46.000,0.017,8.600,-89.000,42.000,52.000,46.000,1,1,43.000,34.000,65.000,94.667,66.170,33.385,0.000,1,218.000,0.950,0.000,0.000
160.000,34,access,10.000,29.000,0.014,5.900,-78.000,75.000,41.000,56.000,1,1,32.000,29.000,45.000,94.667,15.792,-6.187,0.000,1,224.000,0.956,0.000,0.000
160.000,35,access,35.000,38.000,0.018,6.800,-76.000,44.000,74.000,68.000,1,1,33.000,35.000,40.000,94.667,31.896,21.447,0.000,1,210.000,0.955,0.000,0.000
160.000,36,access,37.000,31.000,0.016,4.100,-60.000,41.000,51.000,78.000,1,1,31.000,11.000,65.000,94.667,-14.983,66.764,0.000,1,221.000,0.956,0.000,0.000
160.000,37,access,14.000,53.000,0.019,9.300,-84.000,54.000,76.000,59.000,1,1,37.000,35.000,54.000,94.667,44.102,-74.754,0.000,1,213.000,0.953,0.000,0.000
160.000,38,access,33.000,53.000,0.029,7.300,-69.000,52.000,60.000,48.000,1,1,70.000,23.000,41.000,94.667,37.624,71.157,0.000,1,218.000,0.956,0.000,0.000
160.000,39,access,21.000,26.000,0.022,3.600,-73.000,36.000,51.000,28.000,1,1,33.000,25.000,52.000,94.667,-26.588,72.716,0.000,1,225.000,0.957,0.000,0.000
160.000,40,access,29.000,27.000,0.012,2.700,-80.000,32.000,74.000,26.000,1,1,71.000,35.000,40.000,94.667,71.934,-37.770,0.000,1,216.000,0.953,0.000,0.000
160.000,41,access,32.000,58.000,0.020,9.800,-68.000,76.000,59.000,75.000,1,1,54.000,12.000,54.000,94.667,19.526,64.890,0.000,1,225.000,0.954,0.000,0.000
160.000,42,access,36.000,35.000,0.027,6.500,-80.000,79.000,55.000,33.000,1,1,74.000,17.000,58.000,94.667,-14.497,15.265,0.000,1,223.000,0.955,0.000,0.000
160.000,43,access,30.000,43.000,0.029,7.300,-69.000,65.000,60.000,64.000,1,1,69.000,39.000,42.000,94.667,4.280,5.968,0.000,1,226.000,0.953,0.000,0.000
160.000,44,access,18.000,41.000,0.019,6.100,-65.000,69.000,40.000,50.000,1,1,30.000,23.000,69.000,94.667,-67.892,-63.777,0.000,1,222.000,0.950,0.000,0.000
160.000,45,access,27.000,58.000,0.015,6.800,-89.000,68.000,72.000,44.000,1,1,43.000,21.000,49.000,94.667,16.058,-69.488,0.000,1,224.000,0.956,0.000,0.000
160.000,46,access,36.000,37.000,0.029,7.700,-63.000,71.000,52.000,44.000,1,1,38.000,37.000,65.000,94.667,33.596,60.510,0.000,1,215.000,0.952,0.000,0.000
160.000,47,access,30.000,34.000,0.025,5.400,-74.000,45.000,78.000,52.000,1,1,61.000,17.000,72.000,94.667,-12.622,-12.602,0.000,1,215.000,0.950,0.000,0.000
160.000,48,access,25.000,46.000,0.016,6.600,-66.000,72.000,69.000,48.000,1,1,51.000,24.000,61.000,94.667,46.948,49.533,0.000,1,229.000,0.953,0.000,0.000
160.000,49,access,25.000,40.000,0.019,6.000,-83.000,33.000,67.000,23.000,1,1,48.000,13.000,61.000,94.667,44.929,-10.507,0.000,1,214.000,0.956,0.000,0.000
170.000,0,core,876.000,11.000,0.001,1.100,-87.000,36.000,79.000,40.000,4,4,70.000,27.000,44.000,94.333,0.000,0.000,0.000,1,214.000,0.950,0.000,0.000
170.000,1,core,751.000,13.000,0.002,4.300,-76.000,51.000,68.000,34.000,4,4,53.000,33.000,68.000,94.333,50.000,0.000,0.000,1,226.000,0.959,0.000,0.000
170.000,2,core,892.000,14.000,0.002,3.400,-64.000,54.000,78.000,44.000,4,4,44.000,28.000,43.000,94.333,-50.000,0.000,0.000,1,226.000,0.950,0.000,0.000
170.000,3,core,833.000,13.000,0.002,3.300,-71.000,73.000,65.000,30.000,4,4,56.000,23.000,61.000,94.333,0.000,50.000,0.000,1,223.000,0.953,0.000,0.000
